31351,31335,0.0,0.0
31303,31334,31.8,44.3
31351,31335,0.0,0.0
31335,31335,0.0,0.0
31319,31334,15.8,22.0
31351,31335,0.0,0.0
31303,31334,31.7,44.0
31287,31334,47.2,65.6
31383,31334,0.0,0.0
31303,31334,31.4,43.6
31319,31334,15.2,21.2
31287,31333,46.8,65.0
31367,31334,0.0,0.0
31335,31334,0.0,0.0
31335,31334,0.0,0.0
31367,31334,0.0,0.0
31335,31334,0.0,0.0
31351,31334,0.0,0.0
31303,31334,31.3,43.5
31351,31334,0.0,0.0
31319,31334,15.3,21.3
31335,31334,0.0,0.0
31255,31333,78.5,109.1
31351,31333,0.0,0.0
31287,31333,46.2,64.3
31367,31333,0.0,0.0
31431,31334,0.0,0.0
31319,31334,15.4,21.4
31383,31334,0.0,0.0
31399,31335,0.0,0.0
31319,31335,16.3,22.7
31319,31335,16.2,22.5
31303,31334,31.9,44.3
31351,31335,0.0,0.0
31303,31334,31.7,44.1
31335,31334,0.0,0.0
31351,31334,0.0,0.0
31399,31335,0.0,0.0
31351,31335,0.0,0.0
31303,31335,32.3,44.9
31351,31335,0.0,0.0
31287,31335,48.0,66.7
31367,31335,0.0,0.0
31431,31336,0.0,0.0
31335,31336,1.3,1.8
31463,31337,0.0,0.0
31271,31336,65.9,91.6
31287,31336,49.4,68.6
31479,31337,0.0,0.0
31367,31338,0.0,0.0
31351,31338,0.0,0.0
31271,31337,66.5,92.5
31383,31338,0.0,0.0
31351,31338,0.0,0.0
31351,31338,0.0,0.0
31335,31338,3.2,4.5
31319,31338,19.0,26.5
31303,31337,34.7,48.2
31383,31338,0.0,0.0
31319,31337,18.9,26.3
31431,31338,0.0,0.0
31351,31338,0.0,0.0
31399,31339,0.0,0.0
31367,31339,0.0,0.0
31399,31340,0.0,0.0
31335,31340,5.4,7.5
31431,31341,0.0,0.0
31319,31341,22.1,30.7
31303,31340,37.7,52.4
31271,31340,69.0,95.9
31383,31340,0.0,0.0
31399,31341,0.0,0.0
31271,31340,69.3,96.4
31335,31340,5.3,7.3
31319,31340,21.1,29.3
31335,31340,5.0,7.0
31271,31339,68.3,95.0
31383,31339,0.0,0.0
31415,31340,0.0,0.0
31399,31341,0.0,0.0
31303,31340,37.7,52.4
31271,31340,69.0,95.9
31287,31339,52.5,73.0
31271,31338,67.8,94.3
31351,31338,0.0,0.0
31351,31339,0.0,0.0
31335,31339,4.0,5.6
31367,31339,0.0,0.0
31367,31339,0.0,0.0
31351,31339,0.0,0.0
31335,31339,4.6,6.4
31287,31339,52.1,72.4
31367,31339,0.0,0.0
31431,31340,0.0,0.0
31287,31339,52.8,73.4
31271,31339,68.1,94.6
31303,31338,35.7,49.7
31319,31338,19.5,27.1
31351,31338,0.0,0.0
31383,31339,0.0,0.0
31415,31339,0.0,0.0
31367,31340,0.0,0.0
31367,31340,0.0,0.0
31335,31340,5.3,7.4
31399,31340,0.0,0.0
31431,31341,0.0,0.0
31367,31342,0.0,0.0
31479,31343,0.0,0.0
31447,31344,0.0,0.0
31335,31344,9.4,13.1
31527,31346,0.0,0.0
31351,31346,0.0,0.0
31543,31348,0.0,0.0
31431,31349,0.0,0.0
31447,31350,0.0,0.0
31367,31350,0.0,0.0
31495,31351,0.0,0.0
31383,31351,0.0,0.0
31447,31352,0.0,0.0
31431,31353,0.0,0.0
31415,31354,0.0,0.0
31447,31355,0.0,0.0
31495,31356,0.0,0.0
31431,31357,0.0,0.0
31463,31358,0.0,0.0
31463,31359,0.0,0.0
31415,31360,0.0,0.0
31415,31360,0.0,0.0
31351,31360,9.5,13.2
31335,31360,25.3,35.1
31287,31359,72.5,100.8
31335,31359,24.3,33.7
31287,31358,71.5,99.5
31319,31358,39.2,54.4
31463,31359,0.0,0.0
31431,31359,0.0,0.0
31335,31359,24.7,34.3
31415,31360,0.0,0.0
31415,31360,0.0,0.0
31511,31362,0.0,0.0
31351,31362,11.2,15.5
31447,31363,0.0,0.0
31463,31364,0.0,0.0
31415,31364,0.0,0.0
31319,31364,45.1,62.6
31447,31364,0.0,0.0
31383,31365,0.0,0.0
31399,31365,0.0,0.0
31367,31365,0.0,0.0
31367,31365,0.0,0.0
31335,31365,30.1,41.9
31399,31365,0.0,0.0
31223,31364,141.1,196.1
31415,31364,0.0,0.0
31383,31364,0.0,0.0
31303,31364,61.1,85.0
31367,31364,0.0,0.0
31415,31364,0.0,0.0
31351,31364,13.5,18.8
31335,31364,29.2,40.7
31335,31363,29.0,40.2
31319,31363,44.5,61.9
31287,31362,75.7,105.3
31383,31362,0.0,0.0
31319,31362,43.5,60.5
31239,31361,122.3,170.0
31447,31362,0.0,0.0
31303,31361,58.5,81.4
31335,31361,26.3,36.5
31335,31361,26.0,36.1
31383,31361,0.0,0.0
31335,31360,26.0,36.1
31431,31361,0.0,0.0
31399,31362,0.0,0.0
31431,31362,0.0,0.0
31399,31363,0.0,0.0
31287,31362,75.3,104.7
31287,31361,74.6,103.7
31351,31361,10.5,14.6
31303,31360,57.9,80.5
31271,31359,89.0,123.7
31399,31360,0.0,0.0
31319,31359,41.0,56.9
31367,31360,0.0,0.0
31335,31359,24.8,34.5
31351,31359,8.7,12.1
31287,31358,72.0,100.0
31431,31359,0.0,0.0
31383,31359,0.0,0.0
31367,31359,0.0,0.0
31399,31360,0.0,0.0
31367,31360,0.0,0.0
31367,31360,0.0,0.0
31303,31359,56.9,79.2
31351,31359,8.9,12.3
31431,31360,0.0,0.0
31415,31361,0.0,0.0
31383,31361,0.0,0.0
31367,31361,0.0,0.0
31431,31362,0.0,0.0
31415,31362,0.0,0.0
31399,31362,0.0,0.0
31431,31363,0.0,0.0
31383,31363,0.0,0.0
31399,31364,0.0,0.0
31479,31365,0.0,0.0
31447,31366,0.0,0.0
31383,31366,0.0,0.0
31559,31368,0.0,0.0
31351,31368,17.1,23.8
31399,31368,0.0,0.0
31271,31367,96.4,134.0
31255,31366,111.3,154.7
31447,31367,0.0,0.0
31415,31367,0.0,0.0
31367,31367,0.6,0.8
31399,31367,0.0,0.0
31399,31368,0.0,0.0
31447,31369,0.0,0.0
31319,31368,49.5,68.8
31303,31367,64.8,90.1
31287,31367,80.0,111.3
31367,31367,0.0,0.1
31399,31367,0.0,0.0
31287,31366,79.6,110.6
31447,31367,0.0,0.0
31463,31368,0.0,0.0
31271,31367,96.3,133.9
31303,31366,63.7,88.5
31415,31367,0.0,0.0
31415,31367,0.0,0.0
31415,31368,0.0,0.0
31431,31368,0.0,0.0
31511,31370,0.0,0.0
31351,31369,19.0,26.4
31415,31370,0.0,0.0
31383,31370,0.0,0.0
31319,31370,51.1,71.0
31431,31370,0.0,0.0
31303,31369,67.0,93.1
31383,31370,0.0,0.0
31383,31370,0.0,0.0
31303,31369,66.6,92.5
31431,31370,0.0,0.0
31415,31370,0.0,0.0
31431,31371,0.0,0.0
31431,31371,0.0,0.0
31479,31372,0.0,0.0
31383,31373,0.0,0.0
31431,31373,0.0,0.0
31431,31374,0.0,0.0
31383,31374,0.0,0.0
31415,31374,0.0,0.0
31415,31375,0.0,0.0
31367,31374,8.0,11.1
31367,31374,7.9,11.0
31399,31375,0.0,0.0
31271,31374,103.1,143.3
31367,31374,7.0,9.8
31367,31373,7.0,9.7
31351,31373,22.7,31.6
31335,31373,38.4,53.3
31431,31373,0.0,0.0
31463,31374,0.0,0.0
31415,31375,0.0,0.0
31367,31375,8.1,11.3
31303,31374,71.4,99.3
31367,31374,7.3,10.2
31367,31374,7.3,10.1
31335,31373,38.9,54.0
31335,31373,38.5,53.5
31351,31373,22.3,31.0
31447,31374,0.0,0.0
31287,31373,86.1,119.7
31367,31373,6.1,8.4
31335,31372,37.7,52.4
31463,31373,0.0,0.0
31415,31374,0.0,0.0
31287,31373,86.1,119.7
31207,31371,164.5,228.6
31287,31370,83.6,116.3
31303,31369,67.0,93.1
31303,31369,66.3,92.1
31399,31369,0.0,0.0
31351,31369,18.4,25.6
31271,31368,97.4,135.4
31303,31367,64.8,90.0
31335,31367,32.4,45.1
31303,31366,63.8,88.7
31319,31366,47.3,65.8
31351,31366,15.2,21.1
31463,31367,0.0,0.0
31415,31367,0.0,0.0
31431,31368,0.0,0.0
31351,31368,17.1,23.7
31335,31367,32.7,45.5
31303,31367,64.1,89.1
31335,31366,31.8,44.2
31447,31367,0.0,0.0
31399,31367,0.0,0.0
31367,31367,0.9,1.2
31255,31366,111.8,155.3
31383,31366,0.0,0.0
31287,31366,79.1,110.0
31351,31365,15.0,20.8
31303,31365,62.3,86.6
31319,31364,45.9,63.8
31415,31365,0.0,0.0
31367,31365,0.0,0.0
31415,31365,0.0,0.0
31335,31365,30.6,42.5
31367,31365,0.0,0.0
31319,31365,46.1,64.1
31367,31365,0.0,0.0
31399,31365,0.0,0.0
31399,31365,0.0,0.0
31255,31364,109.7,152.5
31287,31363,76.9,106.9
31367,31363,0.0,0.0
31447,31364,0.0,0.0
31335,31364,29.5,41.0
31415,31365,0.0,0.0
31335,31364,29.7,41.3
31367,31364,0.0,0.0
31415,31365,0.0,0.0
31335,31364,29.9,41.6
31447,31365,0.0,0.0
31447,31366,0.0,0.0
31431,31367,0.0,0.0
31415,31367,0.0,0.0
31383,31367,0.0,0.0
31399,31368,0.0,0.0
31383,31368,0.0,0.0
31431,31368,0.0,0.0
31431,31369,0.0,0.0
31415,31370,0.0,0.0
31479,31371,0.0,0.0
31431,31371,0.0,0.0
31367,31371,4.7,6.5
31335,31371,36.3,50.4
31415,31371,0.0,0.0
31399,31371,0.0,0.0
31303,31371,68.3,94.9
31335,31370,35.9,50.0
31383,31371,0.0,0.0
31383,31371,0.0,0.0
31463,31372,0.0,0.0
31383,31372,0.0,0.0
31303,31371,68.5,95.2
31367,31371,4.5,6.2
31335,31371,36.1,50.2
31399,31371,0.0,0.0
31463,31372,0.0,0.0
31383,31372,0.0,0.0
31415,31372,0.0,0.0
31303,31372,69.1,96.1
31367,31372,5.1,7.1
31351,31371,20.9,29.0
31319,31371,52.3,72.8
31431,31371,0.0,0.0
31335,31371,36.6,50.8
31415,31372,0.0,0.0
31367,31371,5.0,6.9
31351,31371,20.8,28.8
31319,31371,52.2,72.6
31303,31370,67.5,93.9
31399,31370,0.0,0.0
31383,31370,0.0,0.0
31367,31370,3.9,5.4
31527,31372,0.0,0.0
31319,31371,52.9,73.6
31415,31372,0.0,0.0
31383,31372,0.0,0.0
31495,31373,0.0,0.0
31479,31374,0.0,0.0
31511,31376,0.0,0.0
31399,31376,0.0,0.0
31463,31377,0.0,0.0
31367,31377,10.1,14.0
31511,31378,0.0,0.0
31415,31378,0.0,0.0
31527,31380,0.0,0.0
31479,31381,0.0,0.0
31319,31380,61.7,85.7
31367,31380,13.5,18.8
31383,31380,0.0,0.0
31319,31379,60.9,84.7
31335,31379,44.5,61.8
31335,31379,44.0,61.2
31351,31378,27.8,38.6
31303,31377,75.0,104.2
31399,31378,0.0,0.0
31271,31377,106.1,147.5
31367,31377,10.0,14.0
31335,31376,41.6,57.8
31287,31375,88.7,123.3
31367,31375,8.6,12.0
31335,31375,40.2,55.9
31287,31374,87.3,121.4
31303,31373,70.6,98.2
31351,31373,22.4,31.1
31351,31373,22.2,30.8
31399,31373,0.0,0.0
31367,31373,6.4,8.9
31351,31373,22.1,30.8
31255,31371,117.0,162.6
31351,31371,20.8,28.9
31383,31371,0.0,0.0
31287,31371,84.0,116.8
31287,31370,83.2,115.6
31335,31369,34.8,48.4
31319,31369,50.3,70.0
31239,31368,129.0,179.3
31287,31367,80.2,111.5
31303,31366,63.6,88.4
31431,31367,0.0,0.0
31463,31368,0.0,0.0
31367,31368,1.2,1.6
31367,31368,1.1,1.6
31415,31368,0.0,0.0
31287,31367,80.8,112.3
31335,31367,32.5,45.1
31239,31366,127.2,176.8
31303,31365,62.6,87.0
31399,31365,0.0,0.0
31335,31365,30.6,42.5
31351,31365,14.4,20.1
31319,31364,46.0,63.9
31431,31365,0.0,0.0
31399,31365,0.0,0.0
31351,31365,14.8,20.6
31431,31366,0.0,0.0
31399,31366,0.0,0.0
31495,31368,0.0,0.0
31351,31367,16.9,23.5
31319,31367,48.4,67.3
31319,31366,47.9,66.6
31351,31366,15.8,21.9
31399,31367,0.0,0.0
31351,31366,15.9,22.1
31319,31366,47.5,66.0
31367,31366,0.0,0.0
31367,31366,0.0,0.0
31399,31366,0.0,0.0
31415,31367,0.0,0.0
31463,31368,0.0,0.0
31415,31368,0.0,0.0
31431,31369,0.0,0.0
31367,31369,2.3,3.2
31335,31368,34.0,47.2
31495,31370,0.0,0.0
31367,31370,3.2,4.4
31383,31370,0.0,0.0
31319,31369,50.8,70.6
31463,31370,0.0,0.0
31335,31370,35.4,49.2
31351,31370,19.2,26.7
31287,31369,82.4,114.5
31447,31370,0.0,0.0
31287,31369,82.3,114.4
31335,31368,34.0,47.2
31351,31368,17.8,24.7
31415,31369,0.0,0.0
31447,31370,0.0,0.0
31415,31370,0.0,0.0
31431,31371,0.0,0.0
31431,31371,0.0,0.0
31479,31372,0.0,0.0
31447,31373,0.0,0.0
31399,31373,0.0,0.0
31287,31372,85.9,119.4
31367,31372,5.8,8.1
31335,31372,37.4,52.0
31367,31372,5.4,7.5
31495,31373,0.0,0.0
31303,31372,69.9,97.2
31399,31373,0.0,0.0
31351,31372,21.9,30.5
31415,31373,0.0,0.0
31399,31373,0.0,0.0
31367,31373,6.6,9.1
31495,31374,0.0,0.0
31415,31375,0.0,0.0
31335,31374,39.8,55.3
31415,31375,0.0,0.0
31335,31374,39.8,55.3
31367,31374,7.7,10.7
31399,31374,0.0,0.0
31511,31376,0.0,0.0
31447,31377,0.0,0.0
31367,31376,9.9,13.8
31415,31377,0.0,0.0
31383,31377,0.0,0.0
31319,31376,57.8,80.3
31319,31376,57.2,79.5
31463,31377,0.0,0.0
31463,31377,0.0,0.0
31447,31378,0.0,0.0
31511,31379,0.0,0.0
31495,31381,0.0,0.0
31495,31382,0.0,0.0
31495,31383,0.0,0.0
31495,31384,0.0,0.0
31479,31385,0.0,0.0
31511,31386,0.0,0.0
31319,31385,67.0,93.1
31415,31386,0.0,0.0
31367,31386,19.1,26.5
31495,31387,0.0,0.0
31415,31387,0.0,0.0
31335,31386,51.9,72.2
31399,31387,0.0,0.0
31415,31387,0.0,0.0
31351,31386,36.0,50.0
31383,31386,3.9,5.5
31399,31387,0.0,0.0
31383,31387,4.0,5.6
31463,31387,0.0,0.0
31447,31388,0.0,0.0
31463,31389,0.0,0.0
31447,31389,0.0,0.0
31495,31390,0.0,0.0
31527,31392,0.0,0.0
31495,31393,0.0,0.0
31415,31393,0.0,0.0
31447,31393,0.0,0.0
31447,31394,0.0,0.0
31415,31394,0.0,0.0
31415,31394,0.0,0.0
31479,31395,0.0,0.0
31447,31396,0.0,0.0
31367,31395,28.9,40.2
31463,31396,0.0,0.0
31447,31397,0.0,0.0
31399,31397,0.0,0.0
31367,31396,29.8,41.4
31303,31395,92.9,129.1
31303,31394,91.9,127.8
31383,31394,11.8,16.4
