49433208,49433,0.0,0.9100
49495716,49495,0.0,5.0500
49556118,49556,0.0,0.8300
49617515,49617,0.0,6.0400
49675516,49675,0.0,4.5700
49735818,49735,0.0,6.0500
49794920,49794,0.0,1.6900
49857024,49857,0.0,6.9400
49917116,49917,0.0,5.5300
49974236,49974,0.0,4.2800
50036218,50036,0.0,0.4600
50095722,50095,0.0,0.6600
50157118,50157,0.0,4.3000
50220885,50220,0.0,6.5900
50283581,50283,0.0,6.2800
50345616,50345,0.0,3.3200
50407018,50407,0.0,5.7200
50470418,50470,0.0,5.4300
50534317,50534,0.0,6.6200
50597819,50597,0.0,5.8700
50660323,50660,0.0,1.2300
50717816,50717,0.0,7.4200
50780383,50780,0.0,3.5800
50842096,50842,0.0,2.0000
50905518,50905,0.0,5.5300
50969016,50969,0.0,3.8400
51032718,51032,0.0,0.4500
51096423,51096,0.0,0.2200
51159918,51159,0.0,3.0700
51222618,51222,0.0,5.9500
51285518,51285,0.0,0.1900
51349091,51349,0.0,5.5000
51412817,51412,0.0,6.9700
51477596,51477,0.0,4.2900
51541318,51541,0.0,6.2800
51604624,51604,0.0,2.8400
51668018,51668,0.0,1.6400
51731717,51731,0.0,1.3000
51796218,51796,0.0,6.0900
51857824,51857,0.0,6.4100
51921317,51921,0.0,6.1300
51984918,51984,0.0,6.0800
52048582,52048,0.0,1.9000
52112018,52112,0.0,5.7700
52175816,52175,0.0,5.9600
52239116,52239,0.0,5.5100
52305016,52305,0.0,1.8200
52369816,52369,0.0,6.0600
52434823,52434,0.0,6.0400
52498418,52498,0.0,5.4700
52561117,52561,0.0,5.9200
52624916,52624,0.0,2.5800
52687518,52687,0.0,5.5500
52749992,52749,0.0,6.2500
52813422,52813,0.0,3.5000
52877238,52877,0.0,0.4600
52938618,52938,0.0,6.2500
53002226,53002,0.0,5.8000
53066225,53066,0.0,0.6000
53132229,53132,0.0,6.5000
53196038,53196,0.0,5.9600
53260733,53260,0.0,0.3600
53325740,53325,0.0,0.3700
53389433,53389,0.0,1.5800
53453238,53453,0.0,7.4600
53518018,53518,0.0,4.9900
53581516,53581,0.0,6.5200
53645118,53645,0.0,0.4200
53708898,53708,0.0,0.3000
53772716,53772,0.0,6.5000
53835109,53835,0.0,6.3800
53899840,53899,0.0,1.0500
53965827,53965,0.0,5.7800
54030416,54030,0.0,4.2900
54095118,54095,0.0,6.3200
54158818,54158,0.0,5.7900
54224818,54224,0.0,4.5900
54289484,54289,0.0,6.7100
54353818,54353,0.0,0.7200
54417418,54417,0.0,0.2500
54480116,54480,0.0,2.6400
54547016,54547,0.0,5.4300
54610718,54610,0.0,1.4400
54674586,54674,0.0,5.2700
54738214,54738,0.0,6.5800
54801627,54801,0.0,5.9700
54864216,54864,0.0,6.5100
54926922,54926,0.0,6.6800
54990516,54990,0.0,2.7700
55054012,55054,0.0,0.9800
55118622,55118,0.0,5.9000
55182116,55182,0.0,5.6000
55246716,55246,0.0,0.6800
55309318,55309,0.0,2.8300
55374214,55374,0.0,7.5000
55438733,55438,0.0,4.7600
55502416,55502,0.0,6.0800
55566123,55566,0.0,2.0000
55630616,55630,0.0,6.3200
55693922,55693,0.0,5.8700
55757623,55757,0.0,5.6700
55821116,55821,0.0,0.6500
55884617,55884,0.0,3.6600
55948397,55948,0.0,5.0200
56012218,56012,0.0,3.9200
56075989,56075,0.0,1.4800
56139701,56139,0.0,6.0000
56204418,56204,0.0,0.3400
56268016,56268,0.0,0.5100
56332716,56332,0.0,6.4000
56398417,56398,0.0,1.5100
56461012,56461,0.0,7.1200
56525629,56525,0.0,5.1800
56588334,56588,0.0,6.4400
56651918,56651,0.0,6.0100
56715518,56715,0.0,6.3000
56779316,56779,0.0,1.8800
56843991,56843,0.0,7.8100
56907918,56907,0.0,4.2000
56971481,56971,0.0,5.6600
57032016,57032,0.0,5.9000
57095716,57095,0.0,2.0800
57161495,57161,0.0,4.0500
57223929,57223,0.0,5.5800
57285816,57285,0.0,4.9400
57349398,57349,0.0,5.9300
57412829,57412,0.0,5.3700
57475318,57475,0.0,6.2100
57553112,57553,0.0,3.7800
57618900,57618,0.0,4.1700
57683715,57683,0.0,3.3000
57748331,57748,0.0,6.2100
57811831,57811,0.0,1.0400
57876625,57876,0.0,4.7500
57941631,57941,0.0,6.2200
58005022,58005,0.0,6.2700
58069617,58069,0.0,3.0100
58134317,58134,0.0,2.1600
58198816,58198,0.0,6.8700
58262429,58262,0.0,1.9800
58326016,58326,0.0,1.0800
58391023,58391,0.0,0.0600
58455918,58455,0.0,6.3000
58519618,58519,0.0,3.1100
58583416,58583,0.0,6.1100
58647101,58647,0.0,4.9400
58710427,58710,0.0,7.4000
58775216,58775,0.0,7.4300
58839022,58839,0.0,2.5900
58903616,58903,0.0,3.8800
58968418,58968,0.0,5.3500
59031998,59032,0.0,5.4300
59094222,59094,0.0,5.9000
59157516,59157,0.0,5.2600
59221098,59221,0.0,7.1300
59282518,59282,0.0,5.7700
59345418,59345,0.0,4.5400
59409018,59409,0.0,3.3700
59472916,59472,0.0,1.2200
59535416,59535,0.0,4.9400
59599016,59599,0.0,6.2800
59663416,59663,0.0,0.1000
59726323,59726,0.0,5.2200
59789716,59789,0.0,0.2700
59852418,59852,0.0,1.0400
59915798,59915,0.0,6.0900
59977129,59977,0.0,7.3700
60040616,60040,0.0,1.2300
60104217,60104,0.0,-0.1000
60173734,60173,0.0,6.7200
60237516,60237,0.0,3.2200
60301018,60301,0.0,6.3300
60364816,60364,0.0,5.4600
60429616,60429,0.0,4.9200
60493296,60493,0.0,5.6900
60556838,60556,0.0,5.0100
60618231,60618,0.0,5.2300
60679518,60679,0.0,1.0200
60742895,60742,0.0,0.3700
60806597,60806,0.0,3.2700
60870397,60870,0.0,5.4100
60933913,60933,0.0,1.4300
60997329,60997,0.0,1.2600
61060817,61060,0.0,3.6400
61132118,61132,0.0,3.1400
61195818,61195,0.0,6.6600
61259223,61259,0.0,1.4700
61320316,61320,0.0,3.5700
61383916,61383,0.0,6.3800
61447616,61447,0.0,0.8600
61511297,61511,0.0,0.0000
61575084,61575,0.0,1.4700
61638634,61638,0.0,7.8000
61703240,61703,0.0,4.2400
61769329,61769,0.0,4.6100
61834125,61834,0.0,3.7100
61897722,61897,0.0,6.0700
61962718,61962,0.0,4.5300
62025216,62025,0.0,0.8200
62087822,62087,0.0,3.8300
62152518,62152,0.0,4.8700
62215833,62215,0.0,1.5900
62278429,62278,0.0,5.8700
62342017,62342,0.0,5.7100
62404518,62404,0.0,5.5700
62466918,62466,0.0,7.0300
62530718,62530,0.0,4.9500
62594296,62594,0.0,1.4500
62659196,62659,0.0,0.5300
62722631,62722,0.0,-0.0100
62792036,62792,0.0,6.8200
62855416,62855,0.0,5.3800
62920116,62920,0.0,6.1200
62985016,62985,0.0,1.3700
63053216,63053,0.0,0.1000
63115818,63115,0.0,4.5500
63181623,63181,0.0,2.3300
63245116,63245,0.0,5.5400
63308718,63308,0.0,5.8300
63372098,63372,0.0,5.0700
63436016,63436,0.0,2.7000
63499512,63499,0.0,6.0800
63562929,63562,0.0,6.4300
63625422,63625,0.0,2.6700
63689016,63689,0.0,7.6300
63752518,63752,0.0,4.0600
63815918,63815,0.0,0.3800
63879316,63879,0.0,0.2300
63940616,63940,0.0,6.6400
64004216,64004,0.0,5.8900
64067916,64067,0.0,0.1000
64131816,64131,0.0,1.0400
64195516,64195,0.0,7.4100
64258897,64258,0.0,4.6100
64322333,64322,0.0,1.0100
64386816,64386,0.0,2.6600
64451616,64451,0.0,1.2700
64515216,64515,0.0,6.4500
64580091,64580,0.0,3.2800
64643802,64643,0.0,6.2800
64708316,64708,0.0,1.6400
64771918,64771,0.0,5.2900
64835722,64835,0.0,4.7600
64899318,64899,0.0,1.4300
64961818,64961,0.0,5.5700
65024294,65024,0.0,4.6400
65087737,65087,0.0,5.3900
65151316,65151,0.0,7.1800
65214916,65214,0.0,5.1500
65278518,65278,0.0,6.5500
65342095,65342,0.0,6.1600
65405316,65405,0.0,5.7700
65468823,65468,0.0,7.2500
65533416,65533,0.0,4.2700
65596518,65596,0.0,6.3800
65658916,65658,0.0,0.2200
65735341,65735,0.0,5.7600
65799238,65799,0.0,7.2200
65861925,65861,0.0,5.3900
65925909,65925,0.0,1.1600
65989429,65989,0.0,0.1700
66053016,66053,0.0,5.4800
66117716,66117,0.0,0.6300
66182212,66182,0.0,4.6600
66246016,66246,0.0,0.6700
66309795,66309,0.0,1.5100
66375031,66375,0.0,0.1300
66438727,66438,0.0,0.5300
66503523,66503,0.0,0.5800
66567438,66567,0.0,1.2500
66631036,66631,0.0,3.9400
66694738,66694,0.0,5.9200
66759323,66759,0.0,5.9700
66824431,66824,0.0,3.1600
66889218,66889,0.0,7.8400
66953918,66953,0.0,2.9000
67017727,67017,0.0,8.0000
67082618,67082,0.0,4.1400
67147318,67147,0.0,0.9500
67211018,67211,0.0,4.6300
67275518,67275,0.0,5.8700
67339318,67339,0.0,4.7800
67403992,67403,0.0,5.8100
67467717,67467,0.0,1.9500
67532529,67532,0.0,3.9000
67597018,67597,0.0,6.2300
67662816,67662,0.0,4.7400
67725203,67725,0.0,0.7300
67791210,67791,0.0,6.5000
67854616,67854,0.0,6.6500
67918118,67918,0.0,5.7500
67981818,67981,0.0,6.2800
68045518,68045,0.0,0.9800
68109327,68109,0.0,4.3600
68172016,68172,0.0,6.3800
68236924,68236,0.0,1.8300
68299518,68299,0.0,5.3600
68362018,68362,0.0,7.5500
68425818,68425,0.0,5.4900
68489518,68489,0.0,5.8000
68553111,68553,0.0,6.0100
68615524,68615,0.0,2.4100
68679016,68679,0.0,6.0900
68742716,68742,0.0,4.8200
68806118,68806,0.0,1.2000
68869704,68869,0.0,1.6600
68934337,68934,0.0,7.5500
68999118,68999,0.0,3.4200
69064022,69064,0.0,2.1700
69128818,69128,0.0,7.1100
69192827,69192,0.0,5.6700
69256418,69256,0.0,6.5300
69320018,69320,0.0,0.5900
